CountryCode,subset,question_code,question_label,answer,percentage,notes
Belgium,Transgender,tr9,"Do you avoid expressing your gender (or your desired gender) through your physical appearance and clothing for fear of being assaulted, threatened or harassed?",Yes,27,
Belgium,Transgender,tr9,"Do you avoid expressing your gender (or your desired gender) through your physical appearance and clothing for fear of being assaulted, threatened or harassed?",No,61,
Belgium,Transgender,tr9,"Do you avoid expressing your gender (or your desired gender) through your physical appearance and clothing for fear of being assaulted, threatened or harassed?",Don`t know,12,[0]
Bulgaria,Transgender,tr9,"Do you avoid expressing your gender (or your desired gender) through your physical appearance and clothing for fear of being assaulted, threatened or harassed?",Yes,42,
Bulgaria,Transgender,tr9,"Do you avoid expressing your gender (or your desired gender) through your physical appearance and clothing for fear of being assaulted, threatened or harassed?",No,42,
Bulgaria,Transgender,tr9,"Do you avoid expressing your gender (or your desired gender) through your physical appearance and clothing for fear of being assaulted, threatened or harassed?",Don`t know,16,[0]
Cyprus,Transgender,tr9,"Do you avoid expressing your gender (or your desired gender) through your physical appearance and clothing for fear of being assaulted, threatened or harassed?",Yes,20,[0]
Cyprus,Transgender,tr9,"Do you avoid expressing your gender (or your desired gender) through your physical appearance and clothing for fear of being assaulted, threatened or harassed?",No,60,[0]
Cyprus,Transgender,tr9,"Do you avoid expressing your gender (or your desired gender) through your physical appearance and clothing for fear of being assaulted, threatened or harassed?",Don`t know,20,[0]
Czech Republic,Transgender,tr9,"Do you avoid expressing your gender (or your desired gender) through your physical appearance and clothing for fear of being assaulted, threatened or harassed?",Yes,22,
Czech Republic,Transgender,tr9,"Do you avoid expressing your gender (or your desired gender) through your physical appearance and clothing for fear of being assaulted, threatened or harassed?",No,69,
Czech Republic,Transgender,tr9,"Do you avoid expressing your gender (or your desired gender) through your physical appearance and clothing for fear of being assaulted, threatened or harassed?",Don`t know,9,[0]
Germany,Transgender,tr9,"Do you avoid expressing your gender (or your desired gender) through your physical appearance and clothing for fear of being assaulted, threatened or harassed?",Yes,29,
Germany,Transgender,tr9,"Do you avoid expressing your gender (or your desired gender) through your physical appearance and clothing for fear of being assaulted, threatened or harassed?",No,64,
Germany,Transgender,tr9,"Do you avoid expressing your gender (or your desired gender) through your physical appearance and clothing for fear of being assaulted, threatened or harassed?",Don`t know,7,
Denmark,Transgender,tr9,"Do you avoid expressing your gender (or your desired gender) through your physical appearance and clothing for fear of being assaulted, threatened or harassed?",Yes,24,
