CountryCode,question_label,target_group,residence,answer,percentage
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Often,NA
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Rarely,NA
Austria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Never,NA
Belgium,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Always,NA
Belgium,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Often,NA
Belgium,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Rarely,NA
Belgium,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Never,NA
Bulgaria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Always,NA
Bulgaria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Often,NA
Bulgaria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Rarely,NA
Bulgaria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Never,NA
Cyprus,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Always,NA
Cyprus,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Often,NA
Cyprus,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Rarely,NA
Cyprus,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Never,NA
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Always,NA
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Often,NA
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Rarely,NA
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Never,NA
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Always,10
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Often,24
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Rarely,23
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Never,43
Denmark,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Always,NA
Denmark,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Often,NA
Denmark,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Rarely,NA
Denmark,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Never,NA
Estonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Always,NA
Estonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Often,NA
Estonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Rarely,NA
Estonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Never,NA
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Always,37
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Often,22
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Rarely,13
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Never,28
Spain,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Always,6
Spain,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Often,24
Spain,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Rarely,29
Spain,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Never,40
Finland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Always,NA
Finland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Often,NA
Finland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Rarely,NA
Finland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Never,NA
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Always,36
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Often,32
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Rarely,22
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Never,11
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Always,NA
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Often,NA
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Rarely,NA
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Never,NA
Hungary,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Always,NA
Hungary,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,City,Often,NA
