CountryCode,question_label,target_group,age,answer,percentage
Spain,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Never,27
Spain,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Dont know,0
Finland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Always,NA
Finland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Often,NA
Finland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Rarely,NA
Finland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Never,NA
Finland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Dont know,NA
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Always,NA
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Often,NA
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Rarely,NA
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Never,NA
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Dont know,NA
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Always,NA
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Often,NA
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Rarely,NA
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Never,NA
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Dont know,NA
Hungary,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Always,NA
Hungary,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Often,NA
Hungary,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Rarely,NA
Hungary,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Never,NA
Hungary,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Dont know,NA
Ireland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Always,NA
Ireland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Often,NA
Ireland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Rarely,NA
Ireland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Never,NA
Ireland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Dont know,NA
Italy,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Always,28
Italy,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Often,28
Italy,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Rarely,10
Italy,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Never,34
Italy,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Dont know,0
Lithuania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Always,NA
Lithuania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Often,NA
Lithuania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Rarely,NA
Lithuania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Never,NA
Lithuania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Dont know,NA
Latvia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Always,NA
Latvia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Often,NA
Latvia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Rarely,NA
Latvia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Never,NA
Latvia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Dont know,NA
Malta,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Always,NA
Malta,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Often,NA
Malta,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Rarely,NA
Malta,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Never,NA
Malta,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Dont know,NA
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Always,NA
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Often,NA
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Rarely,NA
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Never,NA
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Dont know,NA
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Always,49
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Often,16
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Rarely,6
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Never,29
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Dont know,0
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Always,NA
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Often,NA
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Rarely,NA
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Never,NA
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Dont know,NA
Romania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Always,NA
Romania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,25-39,Often,NA
