CountryCode,question_label,target_group,age,answer,percentage
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,55+,Often,19
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,55+,Rarely,51
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,55+,Never,27
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,55+,Always,6
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,55+,Often,11
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,55+,Rarely,56
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,55+,Never,27
Denmark,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,55+,Always,1
Denmark,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,55+,Often,17
Denmark,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,55+,Rarely,38
Denmark,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,55+,Never,44
Spain,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,55+,Always,6
Spain,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,55+,Often,12
Spain,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,55+,Rarely,61
Spain,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,55+,Never,20
Finland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,55+,Always,0
Finland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,55+,Often,15
Finland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,55+,Rarely,25
Finland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,55+,Never,60
France,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,55+,Always,3
France,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,55+,Often,16
France,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,55+,Rarely,35
France,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,55+,Never,46
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,55+,Always,22
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,55+,Often,20
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,55+,Rarely,34
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,55+,Never,24
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,55+,Always,6
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,55+,Often,30
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,55+,Rarely,33
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,55+,Never,32
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,55+,Always,0
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,55+,Often,12
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,55+,Rarely,48
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,55+,Never,40
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,55+,Always,7
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,55+,Often,24
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,55+,Rarely,50
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,55+,Never,20
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,55+,Always,5
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,55+,Often,18
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,55+,Rarely,45
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,55+,Never,32
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,55+,Always,5
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,55+,Often,12
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,55+,Rarely,28
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,55+,Never,55
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,55+,Always,11
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,55+,Often,17
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,55+,Rarely,48
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,55+,Never,24
Czechia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,55+,Always,10
Czechia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,55+,Often,20
Czechia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,55+,Rarely,27
Czechia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,55+,Never,43
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,55+,Always,11
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,55+,Often,15
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,55+,Rarely,40
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,55+,Never,33
Denmark,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,55+,Always,7
Denmark,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,55+,Often,9
Denmark,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,55+,Rarely,38
Denmark,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,55+,Never,46
Greece,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,55+,Always,14
Greece,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,55+,Often,19
Greece,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,55+,Rarely,31
Greece,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,55+,Never,36
Spain,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,55+,Always,6
Spain,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,55+,Often,9
Spain,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,55+,Rarely,35
Spain,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,55+,Never,50
Finland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,55+,Always,4
Finland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,55+,Often,10
Finland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,55+,Rarely,37
Finland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,55+,Never,49
France,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,55+,Always,11
France,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,55+,Often,21
France,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,55+,Rarely,37
France,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,55+,Never,32
Hungary,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,55+,Always,30
Hungary,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,55+,Often,7
Hungary,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,55+,Rarely,27
Hungary,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,55+,Never,36
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,55+,Always,13
