CountryCode,question_label,target_group,residence,answer,percentage
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Rarely,33
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Never,34
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Dont know,0
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Always,16
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Often,17
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Rarely,31
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Never,36
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Dont know,1
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Always,9
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Often,12
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Rarely,30
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Never,49
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Dont know,0
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Always,56
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Often,27
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Rarely,7
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Never,9
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Dont know,0
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Always,6
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Often,17
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Rarely,47
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Never,30
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Dont know,0
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Always,NA
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Often,NA
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Rarely,NA
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Never,NA
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Dont know,NA
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Always,13
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Often,21
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Rarely,31
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Never,35
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Dont know,0
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Always,9
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Often,30
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Rarely,34
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Never,27
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Dont know,1
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Always,14
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Often,25
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Rarely,32
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Never,29
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Dont know,0
North Macedonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Always,NA
North Macedonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Often,NA
North Macedonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Rarely,NA
North Macedonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Never,NA
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Always,NA
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Often,NA
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Rarely,NA
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,A country village,Never,NA
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Intersex people,A country village,Dont know,0
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Intersex people,A country village,Dont know,0
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Intersex people,A country village,Dont know,0
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Intersex people,A country village,Always,0
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Intersex people,A country village,Dont know,0
