CountryCode,question_label,target_group,education,answer,percentage
Denmark,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,Public transport ,25
Denmark,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,"In the street, a square, park, car park or other public place",55
Denmark,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,In a healthcare setting (hospital or other medical service),4
Denmark,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,Public premises or buildings,23
Denmark,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,Other ,14
Denmark,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,Dont Know ,21
Estonia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,My home ,8
Estonia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,Around my family ,15
Estonia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,School ,16
Estonia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,Workplace ,39
Estonia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,"A cafe, restaurant, pub, club",61
Estonia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,Public transport ,72
Estonia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,"In the street, a square, park, car park or other public place",88
Estonia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,In a healthcare setting (hospital or other medical service),19
Estonia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,Public premises or buildings,57
Estonia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,Other ,7
Estonia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,Dont Know ,5
Greece,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,My home ,17
Greece,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,Around my family ,43
Greece,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,School ,30
Greece,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,Workplace ,53
Greece,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,"A cafe, restaurant, pub, club",41
Greece,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,Public transport ,60
Greece,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,"In the street, a square, park, car park or other public place",59
Greece,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,In a healthcare setting (hospital or other medical service),36
Greece,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,Public premises or buildings,58
Greece,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,Other ,8
Greece,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,Dont Know ,5
Spain,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,My home ,6
Spain,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,Around my family ,15
Spain,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,School ,9
Spain,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,Workplace ,24
Spain,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,"A cafe, restaurant, pub, club",31
Spain,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,Public transport ,43
Spain,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,"In the street, a square, park, car park or other public place",52
Spain,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,In a healthcare setting (hospital or other medical service),15
Spain,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,Public premises or buildings,24
Spain,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,Other ,23
Spain,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,Dont Know ,15
Finland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,My home ,2
Finland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,Around my family ,9
Finland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,School ,9
Finland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,Workplace ,24
Finland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,"A cafe, restaurant, pub, club",50
Finland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,Public transport ,52
Finland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,"In the street, a square, park, car park or other public place",63
Finland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,In a healthcare setting (hospital or other medical service),15
Finland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,Public premises or buildings,27
Finland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,Other ,16
Finland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,Dont Know ,16
France,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,My home ,3
France,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,Around my family ,17
France,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,School ,17
France,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,Tertiary,Workplace ,36
