CountryCode,question_label,target_group,age,answer,percentage
Portugal,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual men,40-54,Dont Know ,16
United Kingdom,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual men,40-54,My home ,16
Denmark,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,Dont Know ,16
Spain,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,School ,16
Italy,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,Other ,16
Spain,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,In a healthcare setting (hospital or other medical service),17
Germany,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Other ,17
Italy,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Around my family ,17
Lithuania,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Dont Know ,17
Belgium,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,40-54,Workplace ,17
Germany,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,40-54,In a healthcare setting (hospital or other medical service),17
Italy,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,40-54,School ,17
Bulgaria,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual men,40-54,School ,17
Italy,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual men,40-54,Dont Know ,17
Portugal,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual men,40-54,My home ,17
Portugal,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual men,40-54,School ,17
Austria,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,Around my family ,17
Belgium,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,Dont Know ,17
Denmark,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,Other ,17
Netherlands,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,Around my family ,17
Netherlands,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,Other ,17
Poland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,Other ,17
Germany,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,Workplace ,18
Portugal,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,Around my family ,18
Czechia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Dont Know ,18
Finland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Dont Know ,18
Hungary,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,School ,18
Lithuania,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Around my family ,18
Portugal,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Dont Know ,18
United Kingdom,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,In a healthcare setting (hospital or other medical service),18
Serbia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,My home ,18
Serbia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Other ,18
Germany,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,40-54,Other ,18
Germany,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,40-54,Dont Know ,18
Spain,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,40-54,Other ,18
Spain,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,40-54,Dont Know ,18
Germany,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual men,40-54,School ,18
Spain,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual men,40-54,Dont Know ,18
Netherlands,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual men,40-54,School ,18
Austria,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,"A cafe, restaurant, pub, club",18
Belgium,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,Around my family ,18
Greece,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,Other ,18
France,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,School ,18
Italy,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,My home ,18
Netherlands,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Trans people,40-54,Dont Know ,18
Austria,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Lesbian women,40-54,Dont Know ,19
Spain,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Dont Know ,19
Finland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,In a healthcare setting (hospital or other medical service),19
Malta,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Workplace ,19
Malta,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,In a healthcare setting (hospital or other medical service),19
Poland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,School ,19
Slovakia,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Gay men,40-54,Around my family ,19
Germany,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,40-54,Around my family ,19
Spain,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,40-54,Around my family ,19
