CountryCode,question_label,target_group,partner,answer,percentage
Malta,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Never,NA
Malta,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Dont know,NA
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Always,NA
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Often,NA
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Rarely,NA
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Never,NA
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Dont know,NA
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Always,51
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Often,29
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Rarely,14
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Never,6
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Dont know,0
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Always,37
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Often,31
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Rarely,8
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Never,24
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Dont know,0
Romania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Always,72
Romania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Often,13
Romania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Rarely,10
Romania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Never,5
Romania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Dont know,0
Sweden,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Always,NA
Sweden,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Often,NA
Sweden,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Rarely,NA
Sweden,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Never,NA
Sweden,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Dont know,NA
Slovenia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Always,NA
Slovenia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Often,NA
Slovenia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Rarely,NA
Slovenia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Never,NA
Slovenia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Dont know,NA
Slovakia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Always,47
Slovakia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Often,29
Slovakia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Rarely,13
Slovakia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Never,11
Slovakia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Dont know,0
United Kingdom,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Always,42
United Kingdom,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Often,19
United Kingdom,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Rarely,25
United Kingdom,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Never,14
United Kingdom,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Dont know,0
EU-28,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Always,34
EU-28,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Often,24
EU-28,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Rarely,19
EU-28,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Never,22
EU-28,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Dont know,0
North Macedonia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,No partner currently,Always,NA
