CountryCode,question_label,target_group,subset,answer,percentage
Finland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Rarely,NA
Finland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Never,NA
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Always,NA
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Often,NA
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Rarely,NA
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Never,NA
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Always,NA
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Often,NA
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Rarely,NA
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Never,NA
Hungary,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Always,NA
Hungary,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Often,NA
Hungary,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Rarely,NA
Hungary,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Never,NA
Ireland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Always,NA
Ireland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Often,NA
Ireland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Rarely,NA
Ireland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Never,NA
Italy,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Always,NA
Italy,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Often,NA
Italy,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Rarely,NA
Italy,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Never,NA
Lithuania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Always,NA
Lithuania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Often,NA
Lithuania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Rarely,NA
Lithuania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Never,NA
Luxembourg,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Always,NA
Luxembourg,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Often,NA
Luxembourg,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Rarely,NA
Luxembourg,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Never,NA
Malta,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Always,NA
Malta,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Often,NA
Malta,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Rarely,NA
Malta,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Never,NA
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Always,NA
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Often,NA
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Rarely,NA
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Never,NA
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Always,51
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Often,32
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Rarely,10
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Never,8
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Always,NA
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Often,NA
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Rarely,NA
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Never,NA
Romania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Always,66
Romania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Often,16
Romania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Rarely,14
Romania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Never,4
Slovenia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Always,NA
Slovenia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Often,NA
Slovenia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Intersex people,Lower secondary or less,Rarely,NA
